徐汇,康健,钦州路111弄,2室1厅,50平,中区/6层,4500,http://sh.lianjia.com/zufang/shz3417135.html
徐汇,华泾,华建二街坊,2室1厅,65平,高区/6层,3600,http://sh.lianjia.com/zufang/shz4108743.html
徐汇,长桥,长桥八村,2室1厅,58平,高区/6层,3800,http://sh.lianjia.com/zufang/shz4104884.html
徐汇,长桥,长桥四村,2室0厅,51平,低区/6层,3800,http://sh.lianjia.com/zufang/shz4102346.html
徐汇,华泾,东湾小区,2室1厅,56平,高区/6层,3800,http://sh.lianjia.com/zufang/shz4101668.html
徐汇,植物园,园南二村,2室1厅,54平,中区/6层,3600,http://sh.lianjia.com/zufang/shz4097616.html
徐汇,华泾,紫阳花苑,2室2厅,65平,低区/6层,5000,http://sh.lianjia.com/zufang/shz4094240.html
徐汇,华泾,华泾五村,2室1厅,57平,中区/6层,3800,http://sh.lianjia.com/zufang/shz4091830.html
徐汇,华泾,紫阳花苑,2室1厅,66平,中区/6层,4200,http://sh.lianjia.com/zufang/shz4088306.html
徐汇,康健,长顺坊,2室1厅,53平,高区/6层,5200,http://sh.lianjia.com/zufang/shz4077903.html
徐汇,华泾,华发小区,2室1厅,60平,低区/6层,4200,http://sh.lianjia.com/zufang/shz4076133.html
徐汇,华泾,紫阳花苑,2室1厅,55平,高区/6层,3800,http://sh.lianjia.com/zufang/shz4070809.html
徐汇,上海南站,汇成四村,2室0厅,50平,高区/6层,4300,http://sh.lianjia.com/zufang/shz4067646.html
徐汇,植物园,罗秀三村,2室1厅,63平,中区/6层,4200,http://sh.lianjia.com/zufang/shz4046451.html
徐汇,华泾,华泾四村,2室1厅,66平,高区/6层,3800,http://sh.lianjia.com/zufang/shz4031339.html
徐汇,长桥,长桥七村,2室1厅,57平,低区/6层,4500,http://sh.lianjia.com/zufang/shz4026881.html
徐汇,华泾,紫阳花苑,2室1厅,64平,中区/6层,3800,http://sh.lianjia.com/zufang/shz3997299.html
徐汇,华泾,紫阳花苑,2室1厅,55平,高区/6层,4300,http://sh.lianjia.com/zufang/shz3994707.html
徐汇,上海南站,光华园,2室1厅,61平,高区/6层,4500,http://sh.lianjia.com/zufang/shz3989384.html
徐汇,华泾,华泾四村,2室1厅,65平,高区/6层,3900,http://sh.lianjia.com/zufang/shz3988060.html
徐汇,华东理工,梅陇五村,2室1厅,54平,中区/6层,4100,http://sh.lianjia.com/zufang/shz4110149.html
徐汇,田林,田林新苑,2室1厅,66平,低区/18层,6000,http://sh.lianjia.com/zufang/shz4107227.html
徐汇,康健,寿祥坊,2室1厅,60平,低区/6层,5800,http://sh.lianjia.com/zufang/shz4104927.html
徐汇,龙华,龙南五村,2室1厅,68平,高区/6层,4800,http://sh.lianjia.com/zufang/shz4101957.html
徐汇,康健,科苑新村,2室1厅,57平,高区/6层,5600,http://sh.lianjia.com/zufang/shz4100453.html
徐汇,徐家汇,漕溪大楼,2室1厅,54平,中区/14层,6800,http://sh.lianjia.com/zufang/shz4099965.html
徐汇,华东理工,梅陇三村,2室1厅,57平,中区/5层,4050,http://sh.lianjia.com/zufang/shz4097997.html
徐汇,徐家汇,乐山六七村,2室1厅,59平,高区/7层,6550,http://sh.lianjia.com/zufang/shz4090009.html
徐汇,植物园,东泉小区,2室1厅,58平,中区/6层,4800,http://sh.lianjia.com/zufang/shz4089611.html
徐汇,徐家汇,科汇公寓,2室0厅,53平,高区/18层,8500,http://sh.lianjia.com/zufang/shz4087826.html
徐汇,徐家汇,徐虹公寓,2室1厅,69平,低区/6层,8200,http://sh.lianjia.com/zufang/shz4084853.html
徐汇,衡山路,武康路8号,2室0厅,58平,中区/5层,15500,http://sh.lianjia.com/zufang/shz4080640.html
徐汇,徐家汇,乐山六七村,2室1厅,59平,中区/7层,6800,http://sh.lianjia.com/zufang/shz4078213.html
徐汇,衡山路,复兴西路53弄,2室2厅,68平,低区/5层,19000,http://sh.lianjia.com/zufang/shz4074869.html
徐汇,康健,寿山坊,2室1厅,63平,中区/6层,4900,http://sh.lianjia.com/zufang/shz4071067.html
徐汇,建国西路,锦岩小区,2室1厅,55平,中区/6层,9500,http://sh.lianjia.com/zufang/shz4070086.html
徐汇,田林,田林新苑,2室1厅,70平,中区/28层,6000,http://sh.lianjia.com/zufang/shz4065425.html
徐汇,建国西路,嘉善路232弄,2室1厅,59平,高区/6层,8500,http://sh.lianjia.com/zufang/shz4056803.html
徐汇,建国西路,世家小区,2室2厅,68平,高区/6层,14000,http://sh.lianjia.com/zufang/shz4038488.html
徐汇,衡山路,淮海中路1270弄,2室0厅,50平,高区/6层,8800,http://sh.lianjia.com/zufang/shz4033368.html
徐汇,衡山路,华强公寓,2室1厅,64平,低区/25层,8000,http://sh.lianjia.com/zufang/shz4032131.html
徐汇,华东理工,华理苑,2室1厅,67平,中区/6层,5800,http://sh.lianjia.com/zufang/shz4030130.html
徐汇,建国西路,永康路163号,2室1厅,61平,高区/6层,13000,http://sh.lianjia.com/zufang/shz4028620.html
徐汇,衡山路,康平路95号,2室1厅,50平,高区/6层,8500,http://sh.lianjia.com/zufang/shz4011542.html
徐汇,徐家汇,乐山六七村,2室1厅,59平,高区/7层,5830,http://sh.lianjia.com/zufang/shz4011270.html
徐汇,华东理工,梅陇七村,2室0厅,57平,高区/6层,4000,http://sh.lianjia.com/zufang/shz4010969.html
徐汇,徐家汇,东方时空公寓,2室1厅,62平,高区/19层,10000,http://sh.lianjia.com/zufang/shz4010500.html
徐汇,徐家汇,番禺大楼,2室1厅,67平,中区/29层,7000,http://sh.lianjia.com/zufang/shz4007568.html
徐汇,衡山路,百安小区,2室0厅,54平,中区/5层,7500,http://sh.lianjia.com/zufang/shz4005551.html
徐汇,龙华,华龙新苑小区,2室1厅,65平,高区/6层,5500,http://sh.lianjia.com/zufang/shz3997411.html
徐汇,徐家汇,科汇公寓,2室1厅,69平,低区/18层,9000,http://sh.lianjia.com/zufang/shz3979876.html
